pitcher,game_date,IP,ER,R,H,BB,SO,Pit,rest_days,opp_ops,is_home,avg_ip_last3,avg_er_last3,opp_team,Team,season_era,season_whip,hand
Ryan Pepiot,2024/4/7 00:00,6,0,0,3,0,11,94,6,0.704,0,5.6,3,COL,,3.6,1.15,R
Ryan Pepiot,2024/4/13 00:00,5,4,4,5,1,6,85,6,0.701,1,5.4,3.33,SF,,3.6,1.15,R
Ryan Pepiot,2024/4/18 00:00,6,1,1,3,3,7,92,5,0.671,1,5.67,1.67,LAA,,3.6,1.15,R
Ryan Pepiot,2024/4/23 00:00,6,1,1,3,2,4,80,5,0.685,1,5.67,2,DET,,3.6,1.15,R
Ryan Pepiot,2024/4/29 00:00,6,0,0,2,0,7,87,6,0.729,0,6,0.67,MIL,,3.6,1.15,R
Ryan Pepiot,2024/5/5 00:00,2,3,3,3,1,3,44,6,0.734,1,4.67,1.33,NYM,,3.6,1.15,R
Ryan Pepiot,2024/5/22 00:00,4,3,3,2,4,3,66,17,0.741,1,4,2,BOS,,3.6,1.15,R
Ryan Pepiot,2024/5/29 00:00,5.2,2,2,3,1,7,88,7,0.694,1,3.73,2.67,OAK,,3.6,1.15,R
Ryan Pepiot,2024/6/4 00:00,6,3,3,6,0,8,89,6,0.678,0,5.07,2.67,MIA,,3.6,1.15,R
Ryan Pepiot,2024/6/10 00:00,6,4,4,9,0,9,93,6,0.751,1,5.73,3,BAL,,3.6,1.15,R
Ryan Pepiot,2024/6/15 00:00,4.2,5,5,6,3,4,90,5,0.724,0,5.4,4,ATL,,3.6,1.15,R
Ryan Pepiot,2024/6/21 00:00,3.1,2,2,3,4,3,74,6,0.672,0,4.43,3.67,PIT,,3.6,1.15,R
Ryan Pepiot,2024/6/26 00:00,5.1,1,1,1,2,8,88,5,0.687,1,4.13,2.67,SEA,,3.6,1.15,R
Ryan Pepiot,2024/7/3 00:00,4,2,2,4,3,0,88,7,0.71,0,4.07,1.67,KC,,3.6,1.15,R
Ryan Pepiot,2024/7/9 00:00,5.2,1,1,4,3,7,101,6,0.761,1,4.77,1.33,NYY,,3.6,1.15,R
Ryan Pepiot,2024/7/14 00:00,6,0,0,2,0,4,81,5,0.703,1,5.07,1,CLE,,3.6,1.15,R
Ryan Pepiot,2024/8/16 00:00,5.1,0,2,6,1,5,80,33,0.777,1,5.43,0.33,AZ,,3.6,1.15,R
Ryan Pepiot,2024/8/21 00:00,6,2,2,3,1,5,90,5,0.694,0,5.7,0.67,OAK,,3.6,1.15,R
Ryan Pepiot,2024/8/26 00:00,6,2,5,7,1,6,96,5,0.687,0,5.7,1.33,SEA,,3.6,1.15,R
Ryan Pepiot,2024/9/1 00:00,3,3,3,4,4,4,89,6,0.745,1,5,2.33,SD,,3.6,1.15,R
Ryan Pepiot,2024/9/7 00:00,5.1,1,1,6,2,4,98,6,0.751,0,4.7,2,BAL,,3.6,1.15,R
Ryan Pepiot,2024/9/12 00:00,2,2,2,4,2,1,38,5,0.703,0,3.37,2,CLE,,3.6,1.15,R
Ryan Pepiot,2024/9/18 00:00,6,1,1,2,0,12,76,6,0.741,1,4.37,1.33,BOS,,3.6,1.15,R
Ryan Pepiot,2024/9/24 00:00,5,2,2,3,4,6,86,6,0.685,0,4.33,1.67,DET,,3.6,1.15,R
Ryan Pepiot,2024/9/29 00:00,4,1,2,4,2,5,63,5,0.741,0,5,1.33,BOS,,3.6,1.15,R
Ryan Walker,2024/3/28 00:00,1,1,1,2,0,1,17,5,0.745,0,1,1,SD,,1.91,0.85,R
Ryan Walker,2024/3/29 00:00,1,0,0,1,0,0,14,1,0.745,0,1,0.5,SD,,1.91,0.85,R
Ryan Walker,2024/3/31 00:00,1,0,0,1,0,1,11,2,0.745,0,1,0.33,SD,,1.91,0.85,R
Ryan Walker,2024/4/2 00:00,1.2,0,0,0,1,2,25,2,0.781,0,1.07,0,LAD,,1.91,0.85,R
Ryan Walker,2024/4/7 00:00,1,0,0,0,0,2,10,5,0.745,1,1.07,0,SD,,1.91,0.85,R
Ryan Walker,2024/4/9 00:00,1,1,1,1,0,0,18,2,0.684,1,1.07,0.33,WSH,,1.91,0.85,R
Ryan Walker,2024/4/10 00:00,1,0,0,0,0,0,15,1,0.684,1,1,0.33,WSH,,1.91,0.85,R
Ryan Walker,2024/4/12 00:00,1,0,0,1,0,3,20,2,0.669,0,1,0.33,TB,,1.91,0.85,R
Ryan Walker,2024/4/15 00:00,0.2,0,0,1,0,1,13,3,0.678,0,0.73,0,MIA,,1.91,0.85,R
Ryan Walker,2024/4/16 00:00,0.2,3,3,2,2,0,27,1,0.678,0,0.47,1,MIA,,1.91,0.85,R
Ryan Walker,2024/4/18 00:00,1,0,0,0,0,3,13,2,0.777,1,0.47,1,AZ,,1.91,0.85,R
Ryan Walker,2024/4/20 00:00,1,0,0,0,0,2,10,2,0.777,1,0.73,1,AZ,,1.91,0.85,R
Ryan Walker,2024/4/22 00:00,1,0,0,0,0,0,6,2,0.734,1,1,0,NYM,,1.91,0.85,R
Ryan Walker,2024/4/24 00:00,1,0,0,1,0,2,22,2,0.734,1,1,0,NYM,,1.91,0.85,R
Ryan Walker,2024/4/26 00:00,1,0,0,1,1,2,33,2,0.672,1,1,0,PIT,,1.91,0.85,R
Ryan Walker,2024/4/28 00:00,1,0,0,0,0,1,11,2,0.672,1,1,0,PIT,,1.91,0.85,R
Ryan Walker,2024/5/2 00:00,1,0,0,1,0,1,16,4,0.741,0,1,0,BOS,,1.91,0.85,R
Ryan Walker,2024/5/5 00:00,1,0,0,0,0,3,12,3,0.75,0,1,0,PHI,,1.91,0.85,R
Ryan Walker,2024/5/7 00:00,1,0,0,0,0,3,16,2,0.704,0,1,0,COL,,1.91,0.85,R
Ryan Walker,2024/5/8 00:00,1,0,0,0,0,1,12,1,0.704,0,1,0,COL,,1.91,0.85,R
Ryan Walker,2024/5/11 00:00,1,0,0,2,0,1,11,3,0.693,1,1,0,CIN,,1.91,0.85,R
Ryan Walker,2024/5/12 00:00,1,1,1,4,0,1,23,1,0.693,1,1,0.33,CIN,,1.91,0.85,R
Ryan Walker,2024/5/17 00:00,1,0,0,0,0,1,12,5,0.704,1,1,0.33,COL,,1.91,0.85,R
Ryan Walker,2024/5/18 00:00,1,1,1,2,0,2,19,1,0.704,1,1,0.67,COL,,1.91,0.85,R
Ryan Walker,2024/5/21 00:00,1,0,0,0,0,2,21,3,0.672,0,1,0.33,PIT,,1.91,0.85,R
Ryan Walker,2024/5/22 00:00,1,0,0,0,0,1,13,1,0.672,0,1,0.33,PIT,,1.91,0.85,R
Ryan Walker,2024/5/24 00:00,1,0,0,0,0,1,9,2,0.734,0,1,0,NYM,,1.91,0.85,R
Ryan Walker,2024/5/26 00:00,1,0,0,1,0,1,19,2,0.734,0,1,0,NYM,,1.91,0.85,R
Ryan Walker,2024/5/27 00:00,1,0,0,0,1,0,17,1,0.75,1,1,0,PHI,,1.91,0.85,R
Ryan Walker,2024/6/1 00:00,1,3,3,3,0,2,19,5,0.761,1,1,1,NYY,,1.91,0.85,R
Ryan Walker,2024/6/2 00:00,1,0,0,1,0,2,14,1,0.761,1,1,1,NYY,,1.91,0.85,R
Ryan Walker,2024/6/5 00:00,1,0,0,0,1,2,16,3,0.777,0,1,1,AZ,,1.91,0.85,R
Ryan Walker,2024/6/8 00:00,1.1,0,0,0,0,1,13,3,0.686,0,1.03,0,TEX,,1.91,0.85,R
Ryan Walker,2024/6/10 00:00,1,0,0,1,0,0,11,2,0.741,1,1.03,0,HOU,,1.91,0.85,R
Ryan Walker,2024/6/12 00:00,1,0,0,1,0,0,7,2,0.741,1,1.03,0,HOU,,1.91,0.85,R
Ryan Walker,2024/6/15 00:00,1,0,1,1,1,1,32,3,0.671,1,1,0,LAA,,1.91,0.85,R
Ryan Walker,2024/6/16 00:00,0.2,0,0,0,0,2,9,1,0.671,1,0.73,0,LAA,,1.91,0.85,R
Ryan Walker,2024/6/19 00:00,1,0,0,0,0,1,6,3,0.71,0,0.73,0,CHC,,1.91,0.85,R
Ryan Walker,2024/6/20 00:00,1,0,0,0,0,2,14,1,0.703,0,0.73,0,STL,,1.91,0.85,R
Ryan Walker,2024/6/25 00:00,1.1,0,0,0,1,2,23,5,0.71,1,1.03,0,CHC,,1.91,0.85,R
Ryan Walker,2024/6/27 00:00,1,0,0,1,0,2,13,2,0.71,1,1.03,0,CHC,,1.91,0.85,R
Ryan Walker,2024/6/29 00:00,1.2,0,0,1,0,3,24,2,0.781,1,1.1,0,LAD,,1.91,0.85,R
Ryan Walker,2024/7/2 00:00,1,0,0,0,0,0,11,3,0.724,0,1.07,0,ATL,,1.91,0.85,R
Ryan Walker,2024/7/5 00:00,1.2,0,0,0,1,2,24,3,0.703,0,1.13,0,CLE,,1.91,0.85,R
Ryan Walker,2024/7/7 00:00,1.1,0,0,1,0,0,15,2,0.703,0,1.1,0,CLE,,1.91,0.85,R
Ryan Walker,2024/7/9 00:00,1,3,3,2,1,2,29,2,0.703,1,1.1,1,TOR,,1.91,0.85,R
Ryan Walker,2024/7/12 00:00,1.2,0,0,2,0,0,19,3,0.726,1,1.1,1,MIN,,1.91,0.85,R
Ryan Walker,2024/7/14 00:00,0.2,0,0,0,0,0,2,2,0.726,1,0.8,1,MIN,,1.91,0.85,R
Ryan Walker,2024/7/19 00:00,1,1,1,2,2,1,22,5,0.704,0,0.8,0.33,COL,,1.91,0.85,R
Ryan Walker,2024/7/21 00:00,1,0,0,1,0,1,12,2,0.704,0,0.73,0.33,COL,,1.91,0.85,R
Ryan Walker,2024/7/22 00:00,1,0,0,0,0,1,17,1,0.781,0,1,0.33,LAD,,1.91,0.85,R
Ryan Walker,2024/7/24 00:00,1,0,0,0,0,0,10,2,0.781,0,1,0,LAD,,1.91,0.85,R
Ryan Walker,2024/7/26 00:00,0.1,0,0,0,0,0,2,2,0.704,1,0.7,0,COL,,1.91,0.85,R
Ryan Walker,2024/7/27 00:00,1,1,1,1,1,0,18,1,0.704,1,0.7,0.33,COL,,1.91,0.85,R
Ryan Walker,2024/7/30 00:00,1,0,0,0,0,1,16,3,0.694,1,0.7,0.33,OAK,,1.91,0.85,R
Ryan Walker,2024/8/4 00:00,1,0,0,0,0,1,15,5,0.693,0,1,0.33,CIN,,1.91,0.85,R
Ryan Walker,2024/8/5 00:00,1.1,0,0,0,0,2,16,1,0.684,0,1.03,0,WSH,,1.91,0.85,R
Ryan Walker,2024/8/7 00:00,0.1,0,0,1,0,1,7,2,0.684,0,0.73,0,WSH,,1.91,0.85,R
Ryan Walker,2024/8/8 00:00,1,0,0,0,0,1,10,1,0.684,0,0.73,0,WSH,,1.91,0.85,R
Ryan Walker,2024/8/10 00:00,1,0,0,1,1,2,18,2,0.685,1,0.7,0,DET,,1.91,0.85,R
Ryan Walker,2024/8/12 00:00,1,0,0,1,0,1,15,2,0.724,1,1,0,ATL,,1.91,0.85,R
Ryan Walker,2024/8/18 00:00,2,0,1,2,1,5,35,6,0.694,0,1.33,0,OAK,,1.91,0.85,R
Ryan Walker,2024/8/20 00:00,1,0,0,0,0,3,11,2,0.618,1,1.33,0,CWS,,1.91,0.85,R
Ryan Walker,2024/8/23 00:00,2,0,0,0,0,5,25,3,0.687,0,1.67,0,SEA,,1.91,0.85,R
Ryan Walker,2024/8/24 00:00,1,0,0,1,0,2,14,1,0.687,0,1.33,0,SEA,,1.91,0.85,R
Ryan Walker,2024/8/27 00:00,1,0,0,1,0,1,18,3,0.729,0,1.33,0,MIL,,1.91,0.85,R
Ryan Walker,2024/8/30 00:00,1,0,0,0,0,2,14,3,0.678,1,1,0,MIA,,1.91,0.85,R
Ryan Walker,2024/9/5 00:00,1.1,0,0,0,1,3,22,6,0.777,1,1.03,0,AZ,,1.91,0.85,R
Ryan Walker,2024/9/7 00:00,1,0,0,1,0,0,10,2,0.745,0,1.03,0,SD,,1.91,0.85,R
Ryan Walker,2024/9/8 00:00,1.2,0,0,0,0,0,17,1,0.745,0,1.1,0,SD,,1.91,0.85,R
Ryan Walker,2024/9/15 00:00,1,0,0,0,1,0,19,7,0.745,1,1.07,0,SD,,1.91,0.85,R
Ryan Walker,2024/9/18 00:00,1,0,0,0,0,1,12,3,0.751,0,1.07,0,BAL,,1.91,0.85,R
Ryan Walker,2024/9/19 00:00,0.2,2,2,2,0,2,23,1,0.751,0,0.73,0.67,BAL,,1.91,0.85,R
Ryan Walker,2024/9/22 00:00,1,0,0,0,0,1,14,3,0.71,0,0.73,0.67,KC,,1.91,0.85,R
Ryan Walker,2024/9/23 00:00,1,0,0,0,0,0,14,1,0.777,0,0.73,0.67,AZ,,1.91,0.85,R
Ryan Walker,2024/9/28 00:00,1,0,0,1,1,0,29,5,0.703,1,1,0,STL,,1.91,0.85,R
Ryan Weathers,2024/3/30 00:00,4,3,3,7,2,5,94,5,0.672,1,4,3,PIT,,3.63,1.18,L
Ryan Weathers,2024/4/4 00:00,5,1,3,3,3,6,85,5,0.703,0,4.5,2,STL,,3.63,1.18,L
Ryan Weathers,2024/4/10 00:00,5,0,0,3,3,1,94,6,0.761,0,4.67,1.33,NYY,,3.63,1.18,L
Ryan Weathers,2024/4/16 00:00,6,2,2,5,1,10,90,6,0.701,1,5.33,1,SF,,3.63,1.18,L
Ryan Weathers,2024/4/22 00:00,5.2,3,3,6,3,1,96,6,0.724,0,5.4,1.67,ATL,,3.63,1.18,L
Ryan Weathers,2024/4/28 00:00,4,6,6,5,3,3,87,6,0.684,1,5.07,3.67,WSH,,3.63,1.18,L
Ryan Weathers,2024/5/3 00:00,6,3,3,5,0,5,99,5,0.694,0,5.07,4,OAK,,3.63,1.18,L
Ryan Weathers,2024/5/8 00:00,6,3,3,5,1,3,97,5,0.781,0,5.33,4,LAD,,3.63,1.18,L
Ryan Weathers,2024/5/14 00:00,8,0,0,3,0,4,97,6,0.685,0,6.67,2,DET,,3.63,1.18,L
Ryan Weathers,2024/5/20 00:00,7,1,2,2,3,8,94,6,0.729,1,7,1.33,MIL,,3.63,1.18,L
Ryan Weathers,2024/5/26 00:00,6,0,0,4,1,7,91,6,0.777,0,7,0.33,AZ,,3.63,1.18,L
Ryan Weathers,2024/6/1 00:00,6,4,4,9,0,11,96,6,0.686,1,6.33,1.67,TEX,,3.63,1.18,L
Ryan Weathers,2024/6/7 00:00,2.1,2,2,4,0,3,40,6,0.703,1,4.7,2,CLE,,3.63,1.18,L
Ryan Weathers,2024/9/18 00:00,4.1,5,6,8,0,5,74,103,0.781,1,4.07,3.67,LAD,,3.63,1.18,L
Ryan Weathers,2024/9/24 00:00,5,1,1,6,2,2,82,6,0.726,0,3.73,2.67,MIN,,3.63,1.18,L
Ryan Weathers,2024/9/29 00:00,6.1,1,1,3,2,6,97,5,0.703,0,5.07,2.33,TOR,,3.63,1.18,L
Ryne Nelson,2024/4/1 00:00,2.2,4,5,5,4,2,76,5,0.761,1,2.2,4,NYY,,4.24,1.25,R
Ryne Nelson,2024/4/7 00:00,5,3,3,5,0,7,98,6,0.724,0,3.6,3.5,ATL,,4.24,1.25,R
Ryne Nelson,2024/4/13 00:00,6,1,1,7,1,4,81,6,0.703,1,4.4,2.67,STL,,4.24,1.25,R
Ryne Nelson,2024/4/18 00:00,2,0,0,2,0,0,27,5,0.701,0,4.33,1.33,SF,,4.24,1.25,R
Ryne Nelson,2024/5/5 00:00,5,4,4,8,1,3,99,17,0.745,1,4.33,1.67,SD,,4.24,1.25,R
Ryne Nelson,2024/5/11 00:00,4.2,3,3,10,0,3,87,6,0.751,0,3.73,2.33,BAL,,4.24,1.25,R
Ryne Nelson,2024/5/17 00:00,4,8,8,11,1,4,84,6,0.685,1,4.4,5,DET,,4.24,1.25,R
Ryne Nelson,2024/5/22 00:00,5,0,0,5,3,5,86,5,0.781,0,4.4,3.67,LAD,,4.24,1.25,R
Ryne Nelson,2024/5/29 00:00,6,4,4,5,3,3,95,7,0.686,0,5,4,TEX,,4.24,1.25,R
Ryne Nelson,2024/6/3 00:00,7.2,2,2,6,0,1,80,5,0.701,1,6.07,2,SF,,4.24,1.25,R
Ryne Nelson,2024/6/8 00:00,3.1,5,6,6,4,1,91,5,0.745,0,5.43,3.67,SD,,4.24,1.25,R
Ryne Nelson,2024/6/14 00:00,6,1,1,6,1,8,95,6,0.618,1,5.43,2.67,CWS,,4.24,1.25,R
Ryne Nelson,2024/6/20 00:00,7,2,2,3,0,2,70,6,0.684,0,5.37,2.67,WSH,,4.24,1.25,R
Ryne Nelson,2024/6/26 00:00,3.2,6,6,10,0,3,77,6,0.726,1,5.4,3,MIN,,4.24,1.25,R
Ryne Nelson,2024/7/2 00:00,5,1,1,6,1,3,78,6,0.781,0,5.07,3,LAD,,4.24,1.25,R
Ryne Nelson,2024/7/7 00:00,6.2,1,1,3,1,5,87,5,0.745,0,4.8,2.67,SD,,4.24,1.25,R
Ryne Nelson,2024/7/12 00:00,7,3,3,5,0,5,98,5,0.703,1,6.07,1.67,TOR,,4.24,1.25,R
Ryne Nelson,2024/7/19 00:00,5.2,1,1,3,2,9,96,7,0.71,0,6.13,1.67,CHC,,4.24,1.25,R
Ryne Nelson,2024/7/24 00:00,6,4,4,9,2,2,90,5,0.71,0,6.07,2.67,KC,,4.24,1.25,R
Ryne Nelson,2024/7/30 00:00,7,0,0,2,2,9,106,6,0.684,1,6.07,1.67,WSH,,4.24,1.25,R
Ryne Nelson,2024/8/4 00:00,5,4,4,6,2,7,97,5,0.672,0,6,2.67,PIT,,4.24,1.25,R
Ryne Nelson,2024/8/9 00:00,7.1,2,2,3,1,9,97,5,0.75,1,6.37,2,PHI,,4.24,1.25,R
Ryne Nelson,2024/8/16 00:00,6.1,1,1,5,0,6,94,7,0.669,0,6.07,2.33,TB,,4.24,1.25,R
Ryne Nelson,2024/8/23 00:00,6,2,2,5,1,7,96,7,0.741,0,6.4,1.67,BOS,,4.24,1.25,R
Ryne Nelson,2024/8/29 00:00,6.1,2,2,8,0,4,95,6,0.734,1,6.07,1.67,NYM,,4.24,1.25,R
Ryne Nelson,2024/9/3 00:00,6.2,2,2,4,2,9,102,5,0.701,0,6.1,2,SF,,4.24,1.25,R
Ryne Nelson,2024/9/8 00:00,4.2,5,5,6,2,4,88,5,0.741,0,5.5,3,HOU,,4.24,1.25,R
Ryne Nelson,2024/9/29 00:00,3,0,0,1,0,1,37,21,0.745,1,4.47,2.33,SD,,4.24,1.25,R
Sam Aldegheri,2024/8/30 00:00,5,2,7,6,2,3,79,5,0.687,1,5,2,SEA,,4.85,1.92,L
Sam Aldegheri,2024/9/6 00:00,6,1,1,3,3,7,90,7,0.686,0,5.5,1.5,TEX,,4.85,1.92,L
Sam Aldegheri,2024/9/13 00:00,2,4,4,6,5,0,53,7,0.741,1,4.33,2.33,HOU,,4.85,1.92,L
Scott McGough,2024/3/28 00:00,1,0,0,0,1,1,17,5,0.704,1,1,0,COL,,7.44,1.68,R
Scott McGough,2024/3/31 00:00,2,0,0,1,0,0,18,3,0.704,1,1.5,0,COL,,7.44,1.68,R
Scott McGough,2024/4/2 00:00,1,0,0,0,0,2,12,2,0.761,1,1.33,0,NYY,,7.44,1.68,R
Scott McGough,2024/4/3 00:00,1,1,2,2,0,1,23,1,0.761,1,1.33,0.33,NYY,,7.44,1.68,R
Scott McGough,2024/4/5 00:00,0,0,1,1,0,0,4,2,0.724,0,0.67,0.33,ATL,,7.44,1.68,R
Scott McGough,2024/4/8 00:00,0.2,3,3,2,2,0,24,3,0.704,0,0.4,1.33,COL,,7.44,1.68,R
Scott McGough,2024/4/12 00:00,1,2,2,2,0,1,16,4,0.703,1,0.4,1.67,STL,,7.44,1.68,R
Scott McGough,2024/4/16 00:00,1.2,0,0,0,0,2,24,4,0.71,1,0.8,1.67,CHC,,7.44,1.68,R
Scott McGough,2024/4/19 00:00,1.2,0,0,0,0,1,15,3,0.701,0,1.13,0.67,SF,,7.44,1.68,R
Scott McGough,2024/4/22 00:00,1.1,1,1,3,1,0,23,3,0.703,0,1.17,0.33,STL,,7.44,1.68,R
Scott McGough,2024/4/26 00:00,1,3,3,2,2,0,25,4,0.687,0,1.1,1.33,SEA,,7.44,1.68,R
Scott McGough,2024/4/29 00:00,0.2,0,0,1,2,0,19,3,0.781,1,0.77,1.33,LAD,,7.44,1.68,R
Scott McGough,2024/4/30 00:00,1,0,1,0,2,0,20,1,0.781,1,0.73,1,LAD,,7.44,1.68,R
Scott McGough,2024/5/3 00:00,1,0,0,1,0,1,15,3,0.745,1,0.73,0,SD,,7.44,1.68,R
Scott McGough,2024/5/4 00:00,1,2,2,3,0,1,22,1,0.745,1,1,0.67,SD,,7.44,1.68,R
Scott McGough,2024/6/8 00:00,1,0,0,0,0,1,11,35,0.745,0,1,0.67,SD,,7.44,1.68,R
Scott McGough,2024/6/9 00:00,0.2,1,1,1,0,1,13,1,0.745,0,0.73,1,SD,,7.44,1.68,R
Scott McGough,2024/6/12 00:00,2.1,0,0,3,2,2,46,3,0.671,1,1.1,0.33,LAA,,7.44,1.68,R
Scott McGough,2024/6/15 00:00,2.1,1,1,1,1,2,32,3,0.618,1,1.47,0.67,CWS,,7.44,1.68,R
Scott McGough,2024/6/22 00:00,2.1,4,4,3,3,0,46,7,0.75,0,2.1,1.67,PHI,,7.44,1.68,R
Scott McGough,2024/6/26 00:00,1,1,1,1,0,2,13,4,0.726,1,1.73,2,MIN,,7.44,1.68,R
Scott McGough,2024/6/27 00:00,1.1,3,3,1,2,2,44,1,0.726,1,1.4,2.67,MIN,,7.44,1.68,R
Scott McGough,2024/8/10 00:00,2,0,0,0,1,0,30,44,0.75,1,1.37,1.33,PHI,,7.44,1.68,R
Scott McGough,2024/9/17 00:00,1,2,2,2,2,1,29,38,0.704,0,1.37,1.67,COL,,7.44,1.68,R
Scott McGough,2024/9/23 00:00,2.1,1,1,2,0,4,32,6,0.701,1,1.7,1,SF,,7.44,1.68,R
Scott McGough,2024/9/28 00:00,0.1,2,2,2,0,0,7,5,0.745,1,1.07,1.67,SD,,7.44,1.68,R
Sean Burke,2024/9/10 00:00,3,0,1,3,1,3,53,5,0.703,1,3,0,CLE,,1.42,1,R
Sean Burke,2024/9/15 00:00,5,2,2,5,2,5,85,5,0.694,1,4,1,OAK,,1.42,1,R
Sean Burke,2024/9/22 00:00,6,1,1,2,1,8,87,7,0.745,0,4.67,1,SD,,1.42,1,R
Sean Burke,2024/9/28 00:00,5,0,0,2,3,6,84,6,0.685,0,5.33,1,DET,,1.42,1,R
Sean Manaea,2024/4/1 00:00,6,0,0,1,2,8,88,5,0.685,1,6,0,DET,,3.47,1.08,L
Sean Manaea,2024/4/7 00:00,5,1,1,3,2,6,92,6,0.693,0,5.5,0.5,CIN,,3.47,1.08,L
Sean Manaea,2024/4/13 00:00,3.2,6,8,9,3,4,89,6,0.71,1,4.73,2.33,KC,,3.47,1.08,L
Sean Manaea,2024/4/19 00:00,5,2,2,4,3,3,85,6,0.781,0,4.4,3,LAD,,3.47,1.08,L
Sean Manaea,2024/4/24 00:00,4.2,0,0,4,4,6,101,5,0.701,0,4.13,2.67,SF,,3.47,1.08,L
Sean Manaea,2024/4/30 00:00,5,1,1,3,4,3,92,6,0.71,1,4.73,1,CHC,,3.47,1.08,L
Sean Manaea,2024/5/6 00:00,6,3,3,6,1,1,89,6,0.703,0,5.07,1.33,STL,,3.47,1.08,L
Sean Manaea,2024/5/13 00:00,6,1,1,4,1,6,100,7,0.75,1,5.67,1.67,PHI,,3.47,1.08,L
Sean Manaea,2024/5/19 00:00,5,2,2,5,1,4,95,6,0.678,0,5.67,2,MIA,,3.47,1.08,L
Sean Manaea,2024/5/26 00:00,5,2,2,5,1,6,88,7,0.701,1,5.33,1.67,SF,,3.47,1.08,L
Sean Manaea,2024/6/1 00:00,5.2,5,6,6,2,10,105,6,0.777,1,5.07,3,AZ,,3.47,1.08,L
Sean Manaea,2024/6/8 00:00,3.2,6,6,7,1,3,81,7,0.75,1,4.47,4.33,PHI,,3.47,1.08,L
Sean Manaea,2024/6/14 00:00,5,1,1,4,1,7,90,6,0.745,1,4.47,4,SD,,3.47,1.08,L
Sean Manaea,2024/6/19 00:00,5.2,3,3,2,3,6,95,5,0.686,0,4.47,3.33,TEX,,3.47,1.08,L
Sean Manaea,2024/6/26 00:00,5,0,0,2,5,3,77,7,0.761,1,5.07,1.33,NYY,,3.47,1.08,L
Sean Manaea,2024/7/2 00:00,7,1,2,5,2,5,97,6,0.684,0,5.73,1.33,WSH,,3.47,1.08,L
Sean Manaea,2024/7/7 00:00,6,0,0,2,3,6,89,5,0.672,0,6,0.33,PIT,,3.47,1.08,L
Sean Manaea,2024/7/12 00:00,7,3,3,5,1,9,107,5,0.704,1,6.67,1.33,COL,,3.47,1.08,L
Sean Manaea,2024/7/19 00:00,5,5,5,8,1,1,84,7,0.678,0,6,2.67,MIA,,3.47,1.08,L
Sean Manaea,2024/7/24 00:00,4.2,2,2,3,4,4,103,5,0.761,0,5.4,3.33,NYY,,3.47,1.08,L
Sean Manaea,2024/7/30 00:00,7,0,0,2,1,11,96,6,0.726,1,5.4,2.33,MIN,,3.47,1.08,L
Sean Manaea,2024/8/5 00:00,7,0,0,6,0,10,102,6,0.703,0,6.07,0.67,STL,,3.47,1.08,L
Sean Manaea,2024/8/10 00:00,3,3,3,4,5,3,85,5,0.687,0,5.67,1,SEA,,3.47,1.08,L
Sean Manaea,2024/8/16 00:00,7,3,3,5,1,4,106,6,0.678,1,5.67,2,MIA,,3.47,1.08,L
Sean Manaea,2024/8/21 00:00,7,3,3,3,0,9,90,5,0.751,1,5.67,3,BAL,,3.47,1.08,L
Sean Manaea,2024/8/27 00:00,6.2,3,3,4,0,11,103,6,0.777,0,6.73,3,AZ,,3.47,1.08,L
Sean Manaea,2024/9/1 00:00,7,0,0,2,2,5,96,5,0.618,0,6.73,2,CWS,,3.47,1.08,L
Sean Manaea,2024/9/6 00:00,6.2,4,4,3,2,9,97,5,0.693,1,6.47,2.33,CIN,,3.47,1.08,L
Sean Manaea,2024/9/11 00:00,6.2,1,1,3,4,8,109,5,0.703,0,6.47,1.67,TOR,,3.47,1.08,L
Sean Manaea,2024/9/16 00:00,7,1,1,4,1,6,85,5,0.684,1,6.47,2,WSH,,3.47,1.08,L
Sean Manaea,2024/9/21 00:00,7,3,3,3,0,6,89,5,0.75,1,6.73,1.67,PHI,,3.47,1.08,L
Sean Manaea,2024/9/27 00:00,3.2,5,6,7,2,1,91,6,0.729,0,5.73,3,MIL,,3.47,1.08,L
Sean Manaea,2024/10/2 00:00,5,2,2,6,0,4,86,5,0.729,0,5.07,3.33,MIL,,3.47,1.08,L
Sean Manaea,2024/10/8 00:00,7,1,1,3,2,6,91,6,0.75,1,5.07,2.67,PHI,,3.47,1.08,L
Sean Manaea,2024/10/14 00:00,5,2,3,2,4,7,87,6,0.781,0,5.67,1.67,LAD,,3.47,1.08,L
Sean Manaea,2024/10/20 00:00,2,5,5,6,2,2,64,6,0.781,0,4.67,2.67,LAD,,3.47,1.08,L
Seth Johnson,2024/9/8 00:00,2.1,9,9,8,3,0,58,5,0.678,0,2.1,9,MIA,,34.71,4.71,R
Seth Lugo,2024/3/30 00:00,6,0,0,2,1,4,86,5,0.726,1,6,0,MIN,,3,1.09,R
Seth Lugo,2024/4/4 00:00,6.2,1,1,8,2,3,86,5,0.618,1,6.1,0.5,CWS,,3,1.09,R
Seth Lugo,2024/4/10 00:00,6,2,2,7,2,2,90,6,0.741,1,6.07,1,HOU,,3,1.09,R
Seth Lugo,2024/4/15 00:00,7,0,0,4,1,4,99,5,0.618,0,6.4,1,CWS,,3,1.09,R
Seth Lugo,2024/4/21 00:00,5.1,4,4,9,1,1,99,6,0.751,1,6.03,2,BAL,,3,1.09,R
